Id2,Id,Estimate; Total:,"Estimate; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:",Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Estimate; Other means,Estimate; Worked at home
12017450701,1400000US12017450701,1765,1593,1261,332,0,0,0,0,14,0,158
12017450701,1400000US12017450701,1715,1543,1211,332,0,0,0,0,14,0,158
12017450701,1400000US12017450701,1715,1543,1211,332,0,0,0,0,14,0,158
12017450701,1400000US12017450701,234,190,154,36,0,0,0,0,14,0,30
12017450701,1400000US12017450701,249,232,200,32,0,0,0,0,0,0,17
12017450701,1400000US12017450701,477,449,344,105,0,0,0,0,0,0,28
12017450702,1400000US12017450702,2615,2328,1804,524,0,0,0,21,22,49,195
12017450702,1400000US12017450702,2278,1991,1571,420,0,0,0,21,22,49,195
12017450702,1400000US12017450702,2278,1991,1571,420,0,0,0,21,22,49,195
12017450702,1400000US12017450702,2053,1804,1387,417,0,0,0,21,0,49,179
12017450702,1400000US12017450702,2053,1804,1387,417,0,0,0,21,0,49,179
12017450702,1400000US12017450702,268,211,178,33,0,0,0,0,0,12,45
12017450702,1400000US12017450702,224,198,182,16,0,0,0,0,0,0,26
12017450702,1400000US12017450702,870,715,546,169,0,0,0,0,0,37,118
12017450800,1400000US12017450800,1328,1251,1098,153,0,0,0,0,38,27,12
12017450800,1400000US12017450800,1294,1217,1064,153,0,0,0,0,38,27,12
12017450800,1400000US12017450800,1303,1226,1073,153,0,0,0,0,38,27,12
12017450800,1400000US12017450800,1239,1162,1009,153,0,0,0,0,38,27,12
12017450800,1400000US12017450800,1248,1171,1018,153,0,0,0,0,38,27,12
12017450800,1400000US12017450800,284,257,257,0,0,0,0,0,0,27,0
12017450901,1400000US12017450901,1055,1033,956,77,0,0,0,11,0,0,11
12017450901,1400000US12017450901,1043,1021,944,77,0,0,0,11,0,0,11
12017450901,1400000US12017450901,1043,1021,944,77,0,0,0,11,0,0,11
12017450901,1400000US12017450901,976,954,877,77,0,0,0,11,0,0,11
12017450901,1400000US12017450901,976,954,877,77,0,0,0,11,0,0,11
12017450901,1400000US12017450901,327,327,327,0,0,0,0,0,0,0,0
12017450902,1400000US12017450902,674,644,631,13,0,0,0,0,17,0,13
12017450902,1400000US12017450902,604,574,561,13,0,0,0,0,17,0,13
12017450902,1400000US12017450902,618,588,575,13,0,0,0,0,17,0,13
12017450902,1400000US12017450902,604,574,561,13,0,0,0,0,17,0,13
12017450902,1400000US12017450902,618,588,575,13,0,0,0,0,17,0,13
12017451000,1400000US12017451000,2222,1965,1699,266,110,0,0,0,95,0,52
12017451000,1400000US12017451000,2083,1857,1608,249,110,0,0,0,76,0,40
12017451000,1400000US12017451000,2083,1857,1608,249,110,0,0,0,76,0,40
12017451000,1400000US12017451000,1926,1700,1451,249,110,0,0,0,76,0,40
12017451000,1400000US12017451000,1926,1700,1451,249,110,0,0,0,76,0,40
12017451000,1400000US12017451000,381,326,308,18,0,0,0,0,42,0,13
12017451000,1400000US12017451000,378,378,365,13,0,0,0,0,0,0,0
12017451000,1400000US12017451000,581,563,453,110,0,0,0,0,18,0,0
12017451101,1400000US12017451101,703,703,538,165,0,0,0,0,0,0,0
12017451101,1400000US12017451101,682,682,538,144,0,0,0,0,0,0,0
12017451101,1400000US12017451101,682,682,538,144,0,0,0,0,0,0,0
12017451101,1400000US12017451101,682,682,538,144,0,0,0,0,0,0,0
12017451101,1400000US12017451101,682,682,538,144,0,0,0,0,0,0,0
12017451102,1400000US12017451102,2102,1932,1577,355,0,16,30,41,0,46,37
12017451102,1400000US12017451102,2056,1886,1537,349,0,16,30,41,0,46,37
12017451102,1400000US12017451102,2056,1886,1537,349,0,16,30,41,0,46,37
12017451102,1400000US12017451102,2056,1886,1537,349,0,16,30,41,0,46,37
12017451102,1400000US12017451102,2056,1886,1537,349,0,16,30,41,0,46,37
12017451102,1400000US12017451102,261,247,218,29,0,0,0,0,0,0,14
12017451102,1400000US12017451102,463,436,314,122,0,0,0,0,0,0,27
12017451102,1400000US12017451102,202,186,170,16,0,16,0,0,0,0,0
12017451200,1400000US12017451200,1310,1098,947,151,0,0,0,0,21,0,191
12017451200,1400000US12017451200,1212,1000,904,96,0,0,0,0,21,0,191
12017451200,1400000US12017451200,1212,1000,904,96,0,0,0,0,21,0,191
12017451200,1400000US12017451200,1200,988,892,96,0,0,0,0,21,0,191
12017451200,1400000US12017451200,1200,988,892,96,0,0,0,0,21,0,191
12017451200,1400000US12017451200,180,132,132,0,0,0,0,0,0,0,48
12017451300,1400000US12017451300,1323,1235,1104,131,0,0,0,0,0,0,88
12017451300,1400000US12017451300,1299,1211,1088,123,0,0,0,0,0,0,88
12017451300,1400000US12017451300,1299,1211,1088,123,0,0,0,0,0,0,88
12017451300,1400000US12017451300,1281,1211,1088,123,0,0,0,0,0,0,70
12017451300,1400000US12017451300,1281,1211,1088,123,0,0,0,0,0,0,70
12017451400,1400000US12017451400,1076,1005,878,127,0,0,0,0,0,39,32
12017451400,1400000US12017451400,1054,983,856,127,0,0,0,0,0,39,32
12017451400,1400000US12017451400,1054,983,856,127,0,0,0,0,0,39,32
12017451400,1400000US12017451400,1045,974,847,127,0,0,0,0,0,39,32
12017451400,1400000US12017451400,1045,974,847,127,0,0,0,0,0,39,32
12017451400,1400000US12017451400,207,195,169,26,0,0,0,0,0,0,12
12017451400,1400000US12017451400,157,131,122,9,0,0,0,0,0,0,26
12017451400,1400000US12017451400,170,170,149,21,0,0,0,0,0,0,0
12017451400,1400000US12017451400,295,256,215,41,0,0,0,0,0,39,0
12017451501,1400000US12017451501,1737,1471,1274,197,0,0,18,0,56,49,143
12017451501,1400000US12017451501,1653,1387,1190,197,0,0,18,0,56,49,143
12017451501,1400000US12017451501,1653,1387,1190,197,0,0,18,0,56,49,143
12017451501,1400000US12017451501,1637,1371,1174,197,0,0,18,0,56,49,143
12017451501,1400000US12017451501,1637,1371,1174,197,0,0,18,0,56,49,143
12017451502,1400000US12017451502,2683,2486,2313,173,0,0,46,0,0,116,35
12017451502,1400000US12017451502,2667,2470,2297,173,0,0,46,0,0,116,35
12017451502,1400000US12017451502,2667,2470,2297,173,0,0,46,0,0,116,35
12017451502,1400000US12017451502,2457,2260,2143,117,0,0,46,0,0,116,35
12017451502,1400000US12017451502,2457,2260,2143,117,0,0,46,0,0,116,35
12017451502,1400000US12017451502,506,493,432,61,0,0,0,0,0,0,13
12017451601,1400000US12017451601,972,845,742,103,0,0,0,0,10,15,102
12017451601,1400000US12017451601,921,794,691,103,0,0,0,0,10,15,102
12017451601,1400000US12017451601,944,817,714,103,0,0,0,0,10,15,102
12017451601,1400000US12017451601,921,794,691,103,0,0,0,0,10,15,102
12017451601,1400000US12017451601,944,817,714,103,0,0,0,0,10,15,102
12017451601,1400000US12017451601,213,177,134,43,0,0,0,0,0,0,36
12017451601,1400000US12017451601,265,217,175,42,0,0,0,0,0,0,48
12017451601,1400000US12017451601,118,94,67,27,0,0,0,0,0,0,24
12017451602,1400000US12017451602,1541,1322,1128,194,42,0,9,0,24,44,100
12017451602,1400000US12017451602,1533,1314,1128,186,42,0,9,0,24,44,100
12017451602,1400000US12017451602,1541,1322,1128,194,42,0,9,0,24,44,100
12017451602,1400000US12017451602,1496,1277,1128,149,42,0,9,0,24,44,100
12017451602,1400000US12017451602,1504,1285,1128,157,42,0,9,0,24,44,100
12017451602,1400000US12017451602,269,233,189,44,0,0,0,0,0,7,29
12017451602,1400000US12017451602,405,354,300,54,0,0,0,0,0,12,39
12017451602,1400000US12017451602,220,220,184,36,0,0,0,0,0,0,0
12017451700,1400000US12017451700,1341,1164,1143,21,0,0,0,0,20,46,111
12017451700,1400000US12017451700,1341,1164,1143,21,0,0,0,0,20,46,111
12017451700,1400000US12017451700,1341,1164,1143,21,0,0,0,0,20,46,111
12017451700,1400000US12017451700,1308,1131,1121,10,0,0,0,0,20,46,111
12017451700,1400000US12017451700,1308,1131,1121,10,0,0,0,0,20,46,111
12017451700,1400000US12017451700,194,134,134,0,0,0,0,0,0,0,60
12017451700,1400000US12017451700,409,375,375,0,0,0,0,0,0,0,34
12019030102,1400000US12019030102,3941,3740,2940,800,18,0,40,0,12,36,95
12019030102,1400000US12019030102,3745,3544,2756,788,18,0,40,0,12,36,95
12019030102,1400000US12019030102,3791,3590,2802,788,18,0,40,0,12,36,95
12019030102,1400000US12019030102,3700,3522,2734,788,18,0,17,0,12,36,95
12019030102,1400000US12019030102,3714,3536,2748,788,18,0,17,0,12,36,95
12019030102,1400000US12019030102,693,664,512,152,0,0,0,0,0,8,21
12019030102,1400000US12019030102,743,693,547,146,0,0,0,0,0,0,50
12019030102,1400000US12019030102,543,490,364,126,18,0,0,0,0,19,16
12019030103,1400000US12019030103,2239,2134,1937,197,0,0,32,24,0,26,23
12019030103,1400000US12019030103,2139,2034,1843,191,0,0,32,24,0,26,23
12019030103,1400000US12019030103,2157,2052,1855,197,0,0,32,24,0,26,23
12019030103,1400000US12019030103,2128,2023,1832,191,0,0,32,24,0,26,23
12019030103,1400000US12019030103,2146,2041,1844,197,0,0,32,24,0,26,23
12019030103,1400000US12019030103,423,391,365,26,0,0,32,0,0,0,0
12019030103,1400000US12019030103,354,332,290,42,0,0,0,12,0,0,10
12019030104,1400000US12019030104,1532,1438,1196,242,18,0,18,0,48,0,10
12019030104,1400000US12019030104,1519,1425,1196,229,18,0,18,0,48,0,10
12019030104,1400000US12019030104,1519,1425,1196,229,18,0,18,0,48,0,10
12019030104,1400000US12019030104,1489,1395,1196,199,18,0,18,0,48,0,10
12019030104,1400000US12019030104,1489,1395,1196,199,18,0,18,0,48,0,10
12019030201,1400000US12019030201,4200,3753,3095,658,0,0,45,0,33,58,311
12019030201,1400000US12019030201,3415,2993,2484,509,0,0,45,0,33,49,295
12019030201,1400000US12019030201,3432,3010,2501,509,0,0,45,0,33,49,295
12019030201,1400000US12019030201,579,554,416,138,0,0,0,0,0,9,16
12019030201,1400000US12019030201,579,554,416,138,0,0,0,0,0,9,16
12019030201,1400000US12019030201,3248,2848,2339,509,0,0,45,0,33,35,287
12019030201,1400000US12019030201,3265,2865,2356,509,0,0,45,0,33,35,287
12019030201,1400000US12019030201,579,554,416,138,0,0,0,0,0,9,16
12019030201,1400000US12019030201,579,554,416,138,0,0,0,0,0,9,16
12019030201,1400000US12019030201,498,428,399,29,0,0,17,0,14,0,39
12019030201,1400000US12019030201,488,425,363,62,0,0,0,0,0,12,51
12019030201,1400000US12019030201,526,484,422,62,0,0,0,0,0,0,42
12019030202,1400000US12019030202,4617,4402,3622,780,0,0,0,0,0,0,215
12019030202,1400000US12019030202,3844,3629,3012,617,0,0,0,0,0,0,215
12019030202,1400000US12019030202,3944,3729,3112,617,0,0,0,0,0,0,215
12019030202,1400000US12019030202,3753,3538,2947,591,0,0,0,0,0,0,215
12019030202,1400000US12019030202,3787,3572,2981,591,0,0,0,0,0,0,215
12019030202,1400000US12019030202,327,310,276,34,0,0,0,0,0,0,17
12019030202,1400000US12019030202,795,744,510,234,0,0,0,0,0,0,51
12019030202,1400000US12019030202,822,806,585,221,0,0,0,0,0,0,16
12019030202,1400000US12019030202,486,486,447,39,0,0,0,0,0,0,0
12019030203,1400000US12019030203,7142,6845,6266,579,0,0,86,29,0,50,132
12019030203,1400000US12019030203,4553,4324,3935,389,0,0,44,29,0,50,106
12019030203,1400000US12019030203,4750,4479,4073,406,0,0,86,29,0,50,106
12019030203,1400000US12019030203,1737,1711,1570,141,0,0,0,0,0,0,26
12019030203,1400000US12019030203,1761,1735,1594,141,0,0,0,0,0,0,26
12019030203,1400000US12019030203,503,503,471,32,0,0,0,0,0,0,0
12019030203,1400000US12019030203,429,429,429,0,0,0,0,0,0,0,0
12019030203,1400000US12019030203,623,581,549,32,0,0,42,0,0,0,0
12019030203,1400000US12019030203,483,483,483,0,0,0,0,0,0,0,0
12019030203,1400000US12019030203,210,168,151,17,0,0,42,0,0,0,0
12019030203,1400000US12019030203,695,603,545,58,0,0,27,29,0,36,0
12019030203,1400000US12019030203,4059,3922,3563,359,0,0,17,0,0,14,106
12019030203,1400000US12019030203,4233,4054,3695,359,0,0,59,0,0,14,106
12019030203,1400000US12019030203,1698,1672,1542,130,0,0,0,0,0,0,26
12019030203,1400000US12019030203,1722,1696,1566,130,0,0,0,0,0,0,26
12019030203,1400000US12019030203,503,503,471,32,0,0,0,0,0,0,0
12019030203,1400000US12019030203,623,581,549,32,0,0,42,0,0,0,0
12019030203,1400000US12019030203,494,402,372,30,0,0,27,29,0,36,0
12019030203,1400000US12019030203,517,425,378,47,0,0,27,29,0,36,0
12019030203,1400000US12019030203,435,411,386,25,0,0,0,0,0,0,24
12019030203,1400000US12019030203,732,696,567,129,0,0,0,0,0,0,36
12019030203,1400000US12019030203,995,929,842,87,0,0,17,0,0,14,35
12019030203,1400000US12019030203,420,387,362,25,0,0,17,0,0,16,0
12019030203,1400000US12019030203,366,366,320,46,0,0,0,0,0,0,0
12019030301,1400000US12019030301,3701,3431,3228,203,0,0,0,0,175,26,69
12019030301,1400000US12019030301,2719,2497,2294,203,0,0,0,0,127,26,69
12019030301,1400000US12019030301,2860,2631,2428,203,0,0,0,0,134,26,69
12019030301,1400000US12019030301,637,617,617,0,0,0,0,0,20,0,0
12019030301,1400000US12019030301,2478,2272,2117,155,0,0,0,0,127,10,69
12019030301,1400000US12019030301,2554,2341,2186,155,0,0,0,0,134,10,69
12019030301,1400000US12019030301,637,617,617,0,0,0,0,0,20,0,0
12019030301,1400000US12019030301,656,636,555,81,0,0,0,0,20,0,0
12019030301,1400000US12019030301,587,551,551,0,0,0,0,0,27,0,9
12019030303,1400000US12019030303,1199,1102,1070,32,12,0,0,0,22,0,63
12019030303,1400000US12019030303,861,815,783,32,12,0,0,0,22,0,12
12019030303,1400000US12019030303,861,815,783,32,12,0,0,0,22,0,12
12019030303,1400000US12019030303,788,742,742,0,12,0,0,0,22,0,12
12019030303,1400000US12019030303,788,742,742,0,12,0,0,0,22,0,12
12019030304,1400000US12019030304,1980,1926,1674,252,0,0,0,0,38,0,16
12019030304,1400000US12019030304,1695,1651,1492,159,0,0,0,0,28,0,16
12019030304,1400000US12019030304,1730,1686,1514,172,0,0,0,0,28,0,16
12019030304,1400000US12019030304,1615,1580,1421,159,0,0,0,0,19,0,16
12019030304,1400000US12019030304,1650,1615,1443,172,0,0,0,0,19,0,16
12019030400,1400000US12019030400,998,938,770,168,0,0,10,0,29,0,21
12019030400,1400000US12019030400,691,651,498,153,0,0,10,0,9,0,21
12019030400,1400000US12019030400,729,689,536,153,0,0,10,0,9,0,21
12019030400,1400000US12019030400,621,581,428,153,0,0,10,0,9,0,21
12019030400,1400000US12019030400,638,598,445,153,0,0,10,0,9,0,21
12019030500,1400000US12019030500,1358,1304,1167,137,0,0,0,16,0,0,38
12019030500,1400000US12019030500,1207,1158,1074,84,0,0,0,16,0,0,33
12019030500,1400000US12019030500,1289,1240,1128,112,0,0,0,16,0,0,33
12019030500,1400000US12019030500,965,916,913,3,0,0,0,16,0,0,33
12019030500,1400000US12019030500,996,947,944,3,0,0,0,16,0,0,33
12019030600,1400000US12019030600,2274,1866,1595,271,0,0,0,56,82,46,224
12019030600,1400000US12019030600,1920,1528,1257,271,0,0,0,56,66,46,224
12019030600,1400000US12019030600,1920,1528,1257,271,0,0,0,56,66,46,224
12019030600,1400000US12019030600,1737,1345,1151,194,0,0,0,56,66,46,224
12019030600,1400000US12019030600,1737,1345,1151,194,0,0,0,56,66,46,224
12019030600,1400000US12019030600,394,334,323,11,0,0,0,0,14,0,46
12019030701,1400000US12019030701,3850,3551,3310,241,0,0,73,0,0,54,172
12019030701,1400000US12019030701,3609,3322,3096,226,0,0,73,0,0,54,160
12019030701,1400000US12019030701,3669,3382,3141,241,0,0,73,0,0,54,160
12019030701,1400000US12019030701,3370,3083,2890,193,0,0,73,0,0,54,160
12019030701,1400000US12019030701,3430,3143,2935,208,0,0,73,0,0,54,160
12019030701,1400000US12019030701,672,630,596,34,0,0,0,0,0,0,42
12019030701,1400000US12019030701,677,633,566,67,0,0,0,0,0,17,27
12019030701,1400000US12019030701,514,475,448,27,0,0,0,0,0,17,22
12019030701,1400000US12019030701,348,342,307,35,0,0,0,0,0,0,6
12019030702,1400000US12019030702,6177,5868,5170,698,0,0,0,51,0,25,233
12019030702,1400000US12019030702,5123,4834,4359,475,0,0,0,51,0,25,213
12019030702,1400000US12019030702,5222,4933,4436,497,0,0,0,51,0,25,213
12019030702,1400000US12019030702,595,575,462,113,0,0,0,0,0,0,20
12019030702,1400000US12019030702,615,595,462,133,0,0,0,0,0,0,20
12019030702,1400000US12019030702,307,307,229,78,0,0,0,0,0,0,0
12019030702,1400000US12019030702,346,346,311,35,0,0,0,0,0,0,0
12019030702,1400000US12019030702,4841,4552,4112,440,0,0,0,51,0,25,213
12019030702,1400000US12019030702,4934,4645,4183,462,0,0,0,51,0,25,213
12019030702,1400000US12019030702,595,575,462,113,0,0,0,0,0,0,20
12019030702,1400000US12019030702,615,595,462,133,0,0,0,0,0,0,20
12019030702,1400000US12019030702,307,307,229,78,0,0,0,0,0,0,0
12019030702,1400000US12019030702,288,288,253,35,0,0,0,0,0,0,0
12019030702,1400000US12019030702,738,690,639,51,0,0,0,0,0,0,48
12019030702,1400000US12019030702,1249,1169,1051,118,0,0,0,16,0,0,64
12019030702,1400000US12019030702,1007,938,854,84,0,0,0,23,0,6,40
12019030702,1400000US12019030702,340,340,301,39,0,0,0,0,0,0,0
12019030702,1400000US12019030702,321,302,259,43,0,0,0,0,0,19,0
12019030703,1400000US12019030703,5543,4907,4402,505,0,0,0,34,64,155,383
12019030703,1400000US12019030703,5142,4549,4044,505,0,0,0,24,47,155,367
12019030703,1400000US12019030703,5312,4702,4197,505,0,0,0,24,64,155,367
12019030703,1400000US12019030703,4879,4314,3833,481,0,0,0,24,47,127,367
12019030703,1400000US12019030703,4983,4401,3920,481,0,0,0,24,64,127,367
12019030703,1400000US12019030703,1021,929,821,108,0,0,0,0,0,13,79
12019030703,1400000US12019030703,1256,1134,1031,103,0,0,0,0,0,11,111
12019030703,1400000US12019030703,858,714,636,78,0,0,0,11,34,70,29
12019030703,1400000US12019030703,329,329,298,31,0,0,0,0,0,0,0
12019030703,1400000US12019030703,483,446,282,164,0,0,0,0,0,0,37
12019030801,1400000US12019030801,2453,2215,2032,183,0,0,0,7,0,51,180
12019030801,1400000US12019030801,2140,1902,1732,170,0,0,0,7,0,51,180
12019030801,1400000US12019030801,2188,1950,1780,170,0,0,0,7,0,51,180
12019030801,1400000US12019030801,2072,1841,1671,170,0,0,0,0,0,51,180
12019030801,1400000US12019030801,2120,1889,1719,170,0,0,0,0,0,51,180
12019030801,1400000US12019030801,251,241,229,12,0,0,0,0,0,10,0
12019030801,1400000US12019030801,495,408,408,0,0,0,0,0,0,0,87
12019030802,1400000US12019030802,3222,3019,2787,232,29,0,30,30,0,12,102
12019030802,1400000US12019030802,2839,2666,2494,172,29,0,30,30,0,12,72
12019030802,1400000US12019030802,2871,2686,2514,172,29,0,30,30,0,12,84
12019030802,1400000US12019030802,2815,2642,2470,172,29,0,30,30,0,12,72
12019030802,1400000US12019030802,2847,2662,2490,172,29,0,30,30,0,12,84
12019030802,1400000US12019030802,497,472,438,34,0,0,0,0,0,0,25
12019030802,1400000US12019030802,346,331,326,5,0,0,0,0,0,0,15
12019030902,1400000US12019030902,4790,4468,4075,393,16,0,45,0,18,63,180
12019030902,1400000US12019030902,3815,3540,3175,365,16,0,12,0,18,49,180
12019030902,1400000US12019030902,3921,3599,3234,365,16,0,45,0,18,63,180
12019030902,1400000US12019030902,529,529,518,11,0,0,0,0,0,0,0
12019030902,1400000US12019030902,585,585,574,11,0,0,0,0,0,0,0
12019030902,1400000US12019030902,3592,3317,2986,331,16,0,12,0,18,49,180
12019030902,1400000US12019030902,3668,3346,3015,331,16,0,45,0,18,63,180
12019030902,1400000US12019030902,529,529,518,11,0,0,0,0,0,0,0
12019030902,1400000US12019030902,533,533,522,11,0,0,0,0,0,0,0
12019030902,1400000US12019030902,546,463,417,46,0,0,0,0,0,0,83
12019030902,1400000US12019030902,506,473,390,83,0,0,0,0,0,16,17
12019030902,1400000US12019030902,325,309,241,68,16,0,0,0,0,0,0
12019030902,1400000US12019030902,358,340,326,14,0,0,0,0,18,0,0
12019030903,1400000US12019030903,2193,1984,1764,220,42,0,29,31,48,0,59
12019030903,1400000US12019030903,1735,1599,1488,111,0,0,29,0,48,0,59
12019030903,1400000US12019030903,1735,1599,1488,111,0,0,29,0,48,0,59
12019030903,1400000US12019030903,1658,1522,1411,111,0,0,29,0,48,0,59
12019030903,1400000US12019030903,1658,1522,1411,111,0,0,29,0,48,0,59
12019030903,1400000US12019030903,443,427,407,20,0,0,0,0,0,0,16
12019030904,1400000US12019030904,3774,3538,3018,520,0,0,0,0,52,55,129
12019030904,1400000US12019030904,2927,2714,2594,120,0,0,0,0,52,32,129
12019030904,1400000US12019030904,2992,2779,2628,151,0,0,0,0,52,32,129
12019030904,1400000US12019030904,2637,2459,2354,105,0,0,0,0,52,32,94
12019030904,1400000US12019030904,2702,2524,2388,136,0,0,0,0,52,32,94
12019030904,1400000US12019030904,507,507,491,16,0,0,0,0,0,0,0
12019030904,1400000US12019030904,602,531,531,0,0,0,0,0,52,19,0
12019031101,1400000US12019031101,1493,1445,1159,286,0,0,0,0,15,15,18
12019031101,1400000US12019031101,1220,1172,969,203,0,0,0,0,15,15,18
12019031101,1400000US12019031101,1220,1172,969,203,0,0,0,0,15,15,18
12019031101,1400000US12019031101,1186,1138,948,190,0,0,0,0,15,15,18
12019031101,1400000US12019031101,1186,1138,948,190,0,0,0,0,15,15,18
12019031104,1400000US12019031104,1396,1282,1103,179,0,0,7,16,15,0,76
12019031104,1400000US12019031104,1223,1109,937,172,0,0,7,16,15,0,76
12019031104,1400000US12019031104,1226,1112,940,172,0,0,7,16,15,0,76
12019031104,1400000US12019031104,1203,1089,917,172,0,0,7,16,15,0,76
12019031104,1400000US12019031104,1206,1092,920,172,0,0,7,16,15,0,76
12019031104,1400000US12019031104,137,132,76,56,0,0,0,0,0,0,5
12019031104,1400000US12019031104,252,237,195,42,0,0,4,0,8,0,3
12019031104,1400000US12019031104,221,205,164,41,0,0,0,0,8,0,8
12019031105,1400000US12019031105,815,799,592,207,0,0,16,0,0,0,0
12019031105,1400000US12019031105,815,799,592,207,0,0,16,0,0,0,0
12019031105,1400000US12019031105,815,799,592,207,0,0,16,0,0,0,0
12019031105,1400000US12019031105,815,799,592,207,0,0,16,0,0,0,0
12019031105,1400000US12019031105,815,799,592,207,0,0,16,0,0,0,0
12019031106,1400000US12019031106,2856,2674,2388,286,63,0,0,0,62,26,31
12019031106,1400000US12019031106,2515,2333,2081,252,63,0,0,0,62,26,31
12019031106,1400000US12019031106,2547,2365,2104,261,63,0,0,0,62,26,31
12019031106,1400000US12019031106,2478,2296,2081,215,63,0,0,0,62,26,31
12019031106,1400000US12019031106,2510,2328,2104,224,63,0,0,0,62,26,31
12019031106,1400000US12019031106,396,370,307,63,0,0,0,0,0,26,0
12019031106,1400000US12019031106,385,322,307,15,63,0,0,0,0,0,0
