Id2,Id,Estimate; Median family income in the past 12 months (in 2010 inflation-adjusted dollars),Margin of Error; Median family income in the past 12 months (in 2010 inflation-adjusted dollars)
12021010412,1400000US12021010412,66302,14945
12021010412,1400000US12021010412,66302,14945
12021010412,1400000US12021010412,53594,19954
12021010412,1400000US12021010412,52539,21477
12021010412,1400000US12021010412,80492,21872
12021010413,1400000US12021010413,61591,10233
12021010413,1400000US12021010413,61420,9609
12021010413,1400000US12021010413,62159,9930
12021010413,1400000US12021010413,43681,18239
12021010413,1400000US12021010413,40192,24140
12021010413,1400000US12021010413,29559,23902
12021010413,1400000US12021010413,71910,19469
12021010413,1400000US12021010413,71910,19469
12021010413,1400000US12021010413,43889,17958
12021010413,1400000US12021010413,44792,18757
12021010413,1400000US12021010413,66111,22843
12021010414,1400000US12021010414,80015,14392
12021010414,1400000US12021010414,80286,12041
12021010414,1400000US12021010414,80286,12041
12021010414,1400000US12021010414,78967,59447
12021010414,1400000US12021010414,80000,16138
12021010414,1400000US12021010414,80000,16138
12021010414,1400000US12021010414,81397,36559
12021010414,1400000US12021010414,81397,36559
12021010414,1400000US12021010414,100438,48234
12021010415,1400000US12021010415,82284,10033
12021010415,1400000US12021010415,85257,9845
12021010415,1400000US12021010415,85257,9845
12021010415,1400000US12021010415,73460,36870
12021010415,1400000US12021010415,86884,7514
12021010415,1400000US12021010415,86884,7514
12021010415,1400000US12021010415,72879,52696
12021010415,1400000US12021010415,72879,52696
12021010415,1400000US12021010415,111339,10346
12021010415,1400000US12021010415,103942,23659
12021010415,1400000US12021010415,91818,46869
12021010415,1400000US12021010415,77266,20948
12021010416,1400000US12021010416,91500,15025
12021010416,1400000US12021010416,91222,15844
12021010416,1400000US12021010416,91611,16951
12021010416,1400000US12021010416,93583,19430
12021010416,1400000US12021010416,93583,19430
12021010416,1400000US12021010416,105469,54114
12021010416,1400000US12021010416,106719,37081
12021010416,1400000US12021010416,96833,27415
12021010417,1400000US12021010417,73113,9201
12021010417,1400000US12021010417,75670,7140
12021010417,1400000US12021010417,75067,6863
12021010417,1400000US12021010417,76138,7503
12021010417,1400000US12021010417,76138,7503
12021010418,1400000US12021010418,122869,38275
12021010418,1400000US12021010418,122869,38275
12021010418,1400000US12021010418,122869,38275
12021010418,1400000US12021010418,127153,30699
12021010418,1400000US12021010418,127153,30699
12021010418,1400000US12021010418,109327,94399
12021010419,1400000US12021010419,49417,20441
12021010419,1400000US12021010419,48917,15974
12021010419,1400000US12021010419,48917,15974
12021010419,1400000US12021010419,44648,33681
12021010419,1400000US12021010419,43672,23342
12021010419,1400000US12021010419,43672,23342
12021010420,1400000US12021010420,39853,18574
12021010420,1400000US12021010420,49091,11555
12021010420,1400000US12021010420,49091,11555
12021010420,1400000US12021010420,24906,17493
12021010420,1400000US12021010420,24906,17493
12021010420,1400000US12021010420,33201,10225
12021010420,1400000US12021010420,32406,23418
12021010420,1400000US12021010420,74327,27611
12021010420,1400000US12021010420,74327,27611
12021010420,1400000US12021010420,37721,14300
12021010420,1400000US12021010420,37721,14300
12021010505,1400000US12021010505,50792,7890
12021010505,1400000US12021010505,54741,8245
12021010505,1400000US12021010505,53915,8451
12021010505,1400000US12021010505,40219,15347
12021010505,1400000US12021010505,61210,5681
12021010505,1400000US12021010505,61210,5681
12021010505,1400000US12021010505,41206,10380
12021010505,1400000US12021010505,40439,14224
12021010505,1400000US12021010505,68375,15589
12021010505,1400000US12021010505,48578,52471
12021010506,1400000US12021010506,60139,13426
12021010506,1400000US12021010506,61829,11065
12021010506,1400000US12021010506,60926,12267
12021010506,1400000US12021010506,31944,23623
12021010506,1400000US12021010506,68322,8058
12021010506,1400000US12021010506,68322,8058
12021010506,1400000US12021010506,30694,19741
12021010506,1400000US12021010506,35000,21433
12021010506,1400000US12021010506,72841,33359
12021010507,1400000US12021010507,62308,18895
12021010507,1400000US12021010507,64891,19565
12021010507,1400000US12021010507,64620,19345
12021010507,1400000US12021010507,72690,16176
12021010507,1400000US12021010507,72690,16176
12021010508,1400000US12021010508,56888,3835
12021010508,1400000US12021010508,58750,5716
12021010508,1400000US12021010508,59435,5740
12021010508,1400000US12021010508,61167,9450
12021010508,1400000US12021010508,63295,9369
12021010509,1400000US12021010509,62500,18016
12021010509,1400000US12021010509,68750,15866
12021010509,1400000US12021010509,68750,15866
12021010509,1400000US12021010509,70064,17829
12021010509,1400000US12021010509,70064,17829
12021010509,1400000US12021010509,74390,23804
12021010509,1400000US12021010509,73101,31882
12021010510,1400000US12021010510,64010,8037
12021010510,1400000US12021010510,64583,8957
12021010510,1400000US12021010510,64583,8957
12021010510,1400000US12021010510,64583,8957
12021010510,1400000US12021010510,64583,8957
12021010601,1400000US12021010601,50625,16844
12021010601,1400000US12021010601,49063,13890
12021010601,1400000US12021010601,49063,13890
12021010601,1400000US12021010601,52727,20456
12021010601,1400000US12021010601,52727,20456
12021010602,1400000US12021010602,47304,13185
12021010602,1400000US12021010602,48056,12527
12021010602,1400000US12021010602,47475,11445
12021010602,1400000US12021010602,52188,16332
12021010602,1400000US12021010602,50781,16009
12021010604,1400000US12021010604,44527,3574
12021010604,1400000US12021010604,46602,7349
12021010604,1400000US12021010604,46602,7349
12021010604,1400000US12021010604,47143,17259
12021010604,1400000US12021010604,47143,17259
12021010604,1400000US12021010604,71875,91321
12021010604,1400000US12021010604,43333,29366
12021010605,1400000US12021010605,57069,14705
12021010605,1400000US12021010605,65182,10579
12021010605,1400000US12021010605,64605,10977
12021010605,1400000US12021010605,68487,13280
12021010605,1400000US12021010605,68487,13280
12021010606,1400000US12021010606,67978,6114
12021010606,1400000US12021010606,66776,7080
12021010606,1400000US12021010606,66118,7229
12021010606,1400000US12021010606,66776,7080
12021010606,1400000US12021010606,66776,7080
12021010701,1400000US12021010701,42525,7544
12021010701,1400000US12021010701,47202,6655
12021010701,1400000US12021010701,46310,6613
12021010701,1400000US12021010701,35236,14127
12021010701,1400000US12021010701,45476,6844
12021010701,1400000US12021010701,45476,6844
12021010701,1400000US12021010701,95679,44401
12021010701,1400000US12021010701,43575,14087
12021010702,1400000US12021010702,54194,3484
12021010702,1400000US12021010702,56653,5821
12021010702,1400000US12021010702,56290,5879
12021010702,1400000US12021010702,47813,18506
12021010702,1400000US12021010702,40511,16814
12021010702,1400000US12021010702,63333,14176
12021010702,1400000US12021010702,62350,13103
12021010702,1400000US12021010702,34656,31442
12021010801,1400000US12021010801,75800,26458
12021010801,1400000US12021010801,78088,22725
12021010801,1400000US12021010801,78088,22725
12021010801,1400000US12021010801,79706,18663
12021010801,1400000US12021010801,79706,18663
12021010802,1400000US12021010802,50246,6673
12021010802,1400000US12021010802,63447,7517
12021010802,1400000US12021010802,63428,7252
12021010802,1400000US12021010802,32596,20005
12021010802,1400000US12021010802,27500,18900
12021010802,1400000US12021010802,34926,10244
12021010802,1400000US12021010802,33819,4969
12021010802,1400000US12021010802,34421,10925
12021010802,1400000US12021010802,90785,7824
12021010802,1400000US12021010802,90801,7417
12021010802,1400000US12021010802,32596,20005
12021010802,1400000US12021010802,27500,18900
12021010802,1400000US12021010802,32337,7032
12021010802,1400000US12021010802,33188,7254
12021010802,1400000US12021010802,34926,10244
12021010802,1400000US12021010802,92054,25499
12021010802,1400000US12021010802,78214,25813
12021010802,1400000US12021010802,24423,18012
12021010803,1400000US12021010803,62054,14001
12021010803,1400000US12021010803,62366,14834
12021010803,1400000US12021010803,62366,14834
12021010803,1400000US12021010803,61726,18015
12021010803,1400000US12021010803,61726,18015
12021010803,1400000US12021010803,68947,16355
12021010902,1400000US12021010902,100625,20670
12021010902,1400000US12021010902,101577,16128
12021010902,1400000US12021010902,101369,17251
12021010902,1400000US12021010902,102500,16732
12021010902,1400000US12021010902,102500,16732
12021010902,1400000US12021010902,79321,23505
12021010902,1400000US12021010902,100625,19836
12021010903,1400000US12021010903,77772,6511
12021010903,1400000US12021010903,78397,6801
12021010903,1400000US12021010903,78125,6588
12021010903,1400000US12021010903,80741,9968
12021010903,1400000US12021010903,80278,9495
12021010903,1400000US12021010903,81786,54631
12021010903,1400000US12021010903,83088,66119
12021010904,1400000US12021010904,62266,14432
12021010904,1400000US12021010904,62266,14432
12021010904,1400000US12021010904,62266,14432
12021010904,1400000US12021010904,70909,13533
12021010904,1400000US12021010904,70909,13533
12021010905,1400000US12021010905,89878,15263
12021010905,1400000US12021010905,90714,16563
12021010905,1400000US12021010905,90714,16563
12021010905,1400000US12021010905,95357,16955
12021010905,1400000US12021010905,95357,16955
12021011001,1400000US12021011001,75125,21044
12021011001,1400000US12021011001,75125,21044
12021011001,1400000US12021011001,75125,21044
12021011001,1400000US12021011001,75125,21044
12021011001,1400000US12021011001,75125,21044
12021011002,1400000US12021011002,92350,25589
12021011002,1400000US12021011002,92350,25589
12021011002,1400000US12021011002,92350,25589
12021011002,1400000US12021011002,92350,25589
12021011002,1400000US12021011002,92350,25589
12021011102,1400000US12021011102,60842,6347
12021011102,1400000US12021011102,61059,6526
12021011102,1400000US12021011102,60944,6260
12021011102,1400000US12021011102,55250,19205
12021011102,1400000US12021011102,61429,6137
12021011102,1400000US12021011102,61314,6018
12021011102,1400000US12021011102,55083,19185
12021011102,1400000US12021011102,55083,19185
12021011102,1400000US12021011102,55529,15732
12021011102,1400000US12021011102,56563,18058
12021011102,1400000US12021011102,65179,23480
12021011103,1400000US12021011103,35417,16751
12021011103,1400000US12021011103,40694,20333
12021011103,1400000US12021011103,40694,20333
12021011103,1400000US12021011103,47955,8439
12021011103,1400000US12021011103,47955,8439
12021011105,1400000US12021011105,44830,13231
12021011105,1400000US12021011105,44737,8014
12021011105,1400000US12021011105,44830,13231
12021011105,1400000US12021011105,46250,20907
12021011105,1400000US12021011105,50278,19469
12021011106,1400000US12021011106,74118,21176
12021011106,1400000US12021011106,80083,47817
12021011106,1400000US12021011106,80083,47817
12021011106,1400000US12021011106,113804,42152
12021011106,1400000US12021011106,113804,42152
12021011201,1400000US12021011201,103750,11010
12021011201,1400000US12021011201,102955,10864
12021011201,1400000US12021011201,102955,10864
12021011201,1400000US12021011201,102841,10935
12021011201,1400000US12021011201,102841,10935
12021011201,1400000US12021011201,87132,20106
12021011201,1400000US12021011201,104167,10427
12021011201,1400000US12021011201,118105,24372
12021011201,1400000US12021011201,109196,37914
12021011202,1400000US12021011202,64357,7939
12021011202,1400000US12021011202,63381,8581
12021011202,1400000US12021011202,63722,8333
12021011202,1400000US12021011202,69063,35007
12021011202,1400000US12021011202,49673,12324
12021011202,1400000US12021011202,49268,12635
12021011202,1400000US12021011202,49323,17710
12021011202,1400000US12021011202,55000,30193
12021011202,1400000US12021011202,59932,12794
12021011202,1400000US12021011202,77670,10102
12021011202,1400000US12021011202,77670,10102
12021011202,1400000US12021011202,48788,12280
12021011202,1400000US12021011202,49250,12236
12021011202,1400000US12021011202,69063,35007
12021011202,1400000US12021011202,83656,20198
12021011202,1400000US12021011202,84015,16266
12021011202,1400000US12021011202,94500,23289
12021011202,1400000US12021011202,77955,52004
12021011202,1400000US12021011202,66458,46139
12021011204,1400000US12021011204,15000,7411
12021011204,1400000US12021011204,28289,22789
12021011204,1400000US12021011204,28289,22789
12021011204,1400000US12021011204,12000,7144
12021011204,1400000US12021011204,16875,7635
12021011204,1400000US12021011204,28289,22789
12021011204,1400000US12021011204,28289,22789
12021011205,1400000US12021011205,16225,3481
12021011205,1400000US12021011205,16413,6749
12021011205,1400000US12021011205,16413,6749
12021011205,1400000US12021011205,13971,10205
12021011205,1400000US12021011205,13971,10205
12021011205,1400000US12021011205,16781,4739
12021011205,1400000US12021011205,16613,5720
12021011205,1400000US12021011205,16413,6749
12021011205,1400000US12021011205,16413,6749
12021011301,1400000US12021011301,31159,13334
12021011301,1400000US12021011301,34324,26015
12021011301,1400000US12021011301,33778,16717
12021011301,1400000US12021011301,20625,9990
12021011301,1400000US12021011301,21414,10484
12021011301,1400000US12021011301,26349,13137
12021011301,1400000US12021011301,26842,12407
12021011301,1400000US12021011301,34324,26015
12021011301,1400000US12021011301,33778,16717
12021011301,1400000US12021011301,20625,9990
12021011301,1400000US12021011301,21414,10484
12021011302,1400000US12021011302,24142,3862
12021011302,1400000US12021011302,24712,18073
12021011302,1400000US12021011302,24904,17142
12021011302,1400000US12021011302,23070,3840
12021011302,1400000US12021011302,23114,5207
12021011302,1400000US12021011302,23643,4185
12021011302,1400000US12021011302,23893,4239
12021011302,1400000US12021011302,23942,18022
12021011302,1400000US12021011302,24135,16988
12021011302,1400000US12021011302,23070,3840
12021011302,1400000US12021011302,23114,5207
