Id2,Id,Population Group,Estimate; Median gross rent
12035060107,1400000US12035060107,"White alone, not Hispanic or Latino",1078
12035060107,1400000US12035060107,"White alone or in combination with one or more other races, not Hispanic or Latino",1078
12035060204,1400000US12035060204,Total population,1015
12035060204,1400000US12035060204,White alone,1045
12035060204,1400000US12035060204,White alone or in combination with one or more other races,1055
12035060204,1400000US12035060204,Black or African American alone or in combination with one or more other races,1135
12035060204,1400000US12035060204,Hispanic or Latino (of any race) (200-299),-
12035060204,1400000US12035060204,"White alone, not Hispanic or Latino",1045
12035060204,1400000US12035060204,"White alone or in combination with one or more other races, not Hispanic or Latino",1055
12035060204,1400000US12035060204,German (032-045),997
12035060204,1400000US12035060204,"Irish (050, 081)",1042
12035060204,1400000US12035060204,"Italian (030-031, 051-074)",1092
12035060205,1400000US12035060205,Total population,1003
12035060205,1400000US12035060205,White alone,966
12035060205,1400000US12035060205,White alone or in combination with one or more other races,966
12035060205,1400000US12035060205,Black or African American alone,1192
12035060205,1400000US12035060205,Black or African American alone or in combination with one or more other races,1192
12035060205,1400000US12035060205,"White alone, not Hispanic or Latino",967
12035060205,1400000US12035060205,"White alone or in combination with one or more other races, not Hispanic or Latino",967
12035060205,1400000US12035060205,"Black or African American alone, not Hispanic or Latino",1192
12035060205,1400000US12035060205,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",1192
12035060205,1400000US12035060205,German (032-045),961
12035060205,1400000US12035060205,"Irish (050, 081)",960
12035060205,1400000US12035060205,"Italian (030-031, 051-074)",1054
12035060206,1400000US12035060206,Total population,665
12035060206,1400000US12035060206,White alone,700
12035060206,1400000US12035060206,White alone or in combination with one or more other races,700
12035060206,1400000US12035060206,"White alone, not Hispanic or Latino",700
12035060206,1400000US12035060206,"White alone or in combination with one or more other races, not Hispanic or Latino",700
12035060207,1400000US12035060207,Total population,1042
12035060207,1400000US12035060207,White alone,1104
12035060207,1400000US12035060207,White alone or in combination with one or more other races,1104
12035060207,1400000US12035060207,"White alone, not Hispanic or Latino",1129
12035060207,1400000US12035060207,"White alone or in combination with one or more other races, not Hispanic or Latino",1129
12035060207,1400000US12035060207,"Irish (050, 081)",-
12035060208,1400000US12035060208,Total population,1057
12035060208,1400000US12035060208,White alone,1069
12035060208,1400000US12035060208,White alone or in combination with one or more other races,1069
12035060208,1400000US12035060208,"White alone, not Hispanic or Latino",1077
12035060208,1400000US12035060208,"White alone or in combination with one or more other races, not Hispanic or Latino",1077
12035060208,1400000US12035060208,German (032-045),700
12035060209,1400000US12035060209,Total population,1087
12035060209,1400000US12035060209,White alone,1068
12035060209,1400000US12035060209,White alone or in combination with one or more other races,1068
12035060209,1400000US12035060209,"White alone, not Hispanic or Latino",1036
12035060209,1400000US12035060209,"White alone or in combination with one or more other races, not Hispanic or Latino",1036
12035060209,1400000US12035060209,German (032-045),-
12035060210,1400000US12035060210,Total population,988
12035060210,1400000US12035060210,White alone,1027
12035060210,1400000US12035060210,White alone or in combination with one or more other races,991
12035060210,1400000US12035060210,"White alone, not Hispanic or Latino",1027
12035060210,1400000US12035060210,"White alone or in combination with one or more other races, not Hispanic or Latino",991
12035060211,1400000US12035060211,Total population,1034
12035060211,1400000US12035060211,White alone,1032
12035060211,1400000US12035060211,White alone or in combination with one or more other races,1032
12035060211,1400000US12035060211,"White alone, not Hispanic or Latino",1032
12035060211,1400000US12035060211,"White alone or in combination with one or more other races, not Hispanic or Latino",1032
12035060211,1400000US12035060211,German (032-045),-
12035060211,1400000US12035060211,"Irish (050, 081)",-
12035060212,1400000US12035060212,Total population,1153
12035060212,1400000US12035060212,White alone,1257
12035060212,1400000US12035060212,White alone or in combination with one or more other races,1257
12035060212,1400000US12035060212,"White alone, not Hispanic or Latino",1257
12035060212,1400000US12035060212,"White alone or in combination with one or more other races, not Hispanic or Latino",1257
12035060213,1400000US12035060213,Total population,1069
12035060213,1400000US12035060213,White alone,1112
12035060213,1400000US12035060213,White alone or in combination with one or more other races,1116
12035060213,1400000US12035060213,"White alone, not Hispanic or Latino",1090
12035060213,1400000US12035060213,"White alone or in combination with one or more other races, not Hispanic or Latino",1090
12035060214,1400000US12035060214,Total population,1040
12035060214,1400000US12035060214,White alone,1039
12035060214,1400000US12035060214,White alone or in combination with one or more other races,1039
12035060214,1400000US12035060214,"White alone, not Hispanic or Latino",1039
12035060214,1400000US12035060214,"White alone or in combination with one or more other races, not Hispanic or Latino",1039
12035060214,1400000US12035060214,German (032-045),-
12035060214,1400000US12035060214,"Irish (050, 081)",-
12035060301,1400000US12035060301,Total population,1066
12035060301,1400000US12035060301,White alone,1030
12035060301,1400000US12035060301,White alone or in combination with one or more other races,1030
12035060301,1400000US12035060301,"White alone, not Hispanic or Latino",1030
