Id2,Id,Estimate; Per capita income in the past 12 months (in 2010 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2010 inflation-adjusted dollars)
12057011522,1400000US12057011522,48279,10485
12057011522,1400000US12057011522,47725,10657
12057011522,1400000US12057011522,46660,10365
12057011522,1400000US12057011522,47690,11742
12057011522,1400000US12057011522,47451,11509
12057011523,1400000US12057011523,43873,6572
12057011523,1400000US12057011523,44806,7916
12057011523,1400000US12057011523,44534,7768
12057011523,1400000US12057011523,48949,7350
12057011523,1400000US12057011523,48949,7350
12057011524,1400000US12057011524,27077,4387
12057011524,1400000US12057011524,25968,4487
12057011524,1400000US12057011524,25968,4487
12057011524,1400000US12057011524,21035,3347
12057011524,1400000US12057011524,28686,6179
12057011524,1400000US12057011524,28686,6179
12057011524,1400000US12057011524,19304,3196
12057011524,1400000US12057011524,19304,3196
12057011603,1400000US12057011603,22406,2289
12057011603,1400000US12057011603,22818,2676
12057011603,1400000US12057011603,22845,2631
12057011603,1400000US12057011603,17701,2854
12057011603,1400000US12057011603,25716,3654
12057011603,1400000US12057011603,25708,3540
12057011603,1400000US12057011603,18070,3386
12057011603,1400000US12057011603,18070,3386
12057011605,1400000US12057011605,16336,2149
12057011605,1400000US12057011605,16203,2362
12057011605,1400000US12057011605,15670,2169
12057011605,1400000US12057011605,13866,2796
12057011605,1400000US12057011605,11421,4189
12057011605,1400000US12057011605,16717,4255
12057011605,1400000US12057011605,22172,3548
12057011605,1400000US12057011605,21007,3532
12057011605,1400000US12057011605,13310,2919
12057011605,1400000US12057011605,12997,2716
12057011606,1400000US12057011606,30352,3303
12057011606,1400000US12057011606,32174,4245
12057011606,1400000US12057011606,31995,4133
12057011606,1400000US12057011606,24444,5500
12057011606,1400000US12057011606,34230,4812
12057011606,1400000US12057011606,33967,4650
12057011606,1400000US12057011606,29172,7882
12057011607,1400000US12057011607,22086,1786
12057011607,1400000US12057011607,23622,2008
12057011607,1400000US12057011607,23204,1965
12057011607,1400000US12057011607,17679,3257
12057011607,1400000US12057011607,25626,2712
12057011607,1400000US12057011607,25561,2714
12057011607,1400000US12057011607,19035,4322
12057011607,1400000US12057011607,18131,3907
12057011607,1400000US12057011607,28017,5277
12057011607,1400000US12057011607,18353,4320
12057011608,1400000US12057011608,42239,8592
12057011608,1400000US12057011608,47855,10297
12057011608,1400000US12057011608,46203,10116
12057011608,1400000US12057011608,51491,11301
12057011608,1400000US12057011608,49477,11034
12057011610,1400000US12057011610,18038,2753
12057011610,1400000US12057011610,19311,3040
12057011610,1400000US12057011610,19312,2991
12057011610,1400000US12057011610,14730,3959
12057011610,1400000US12057011610,23613,3849
12057011610,1400000US12057011610,23546,3810
12057011610,1400000US12057011610,14115,3544
12057011610,1400000US12057011610,14176,3507
12057011611,1400000US12057011611,21828,2791
12057011611,1400000US12057011611,22931,3607
12057011611,1400000US12057011611,22268,3391
12057011611,1400000US12057011611,19166,3774
12057011611,1400000US12057011611,18818,4129
12057011611,1400000US12057011611,27299,5498
12057011611,1400000US12057011611,27008,5378
12057011611,1400000US12057011611,20041,4446
12057011611,1400000US12057011611,19301,4138
12057011612,1400000US12057011612,25962,3143
12057011612,1400000US12057011612,28405,4123
12057011612,1400000US12057011612,27536,3706
12057011612,1400000US12057011612,22680,6761
12057011612,1400000US12057011612,19682,7828
12057011612,1400000US12057011612,29394,4155
12057011612,1400000US12057011612,28102,3221
12057011612,1400000US12057011612,26529,8394
12057011612,1400000US12057011612,26389,8298
12057011613,1400000US12057011613,20018,2511
12057011613,1400000US12057011613,19403,2309
12057011613,1400000US12057011613,19278,2290
12057011613,1400000US12057011613,15304,3191
12057011613,1400000US12057011613,24607,3237
12057011613,1400000US12057011613,24809,3280
12057011613,1400000US12057011613,14178,3374
12057011613,1400000US12057011613,13844,3263
12057011614,1400000US12057011614,15909,1731
12057011614,1400000US12057011614,15725,2257
12057011614,1400000US12057011614,15458,2208
12057011614,1400000US12057011614,12682,1764
12057011614,1400000US12057011614,13146,3540
12057011614,1400000US12057011614,11363,2541
12057011614,1400000US12057011614,23985,4971
12057011614,1400000US12057011614,23009,4979
12057011614,1400000US12057011614,11104,1799
12057011614,1400000US12057011614,11090,1794
12057011615,1400000US12057011615,17113,2657
12057011615,1400000US12057011615,17540,3060
12057011615,1400000US12057011615,17450,3001
12057011615,1400000US12057011615,13313,2801
12057011615,1400000US12057011615,20796,4482
12057011615,1400000US12057011615,20589,4333
12057011615,1400000US12057011615,13751,3202
12057011615,1400000US12057011615,13751,3202
12057011706,1400000US12057011706,20553,2336
12057011706,1400000US12057011706,22087,2926
12057011706,1400000US12057011706,22038,2914
12057011706,1400000US12057011706,16119,2794
12057011706,1400000US12057011706,17749,4392
12057011706,1400000US12057011706,28316,4265
12057011706,1400000US12057011706,28327,4257
12057011706,1400000US12057011706,16486,3211
12057011706,1400000US12057011706,16416,3189
12057011708,1400000US12057011708,48748,5984
12057011708,1400000US12057011708,48916,7570
12057011708,1400000US12057011708,49220,7417
12057011708,1400000US12057011708,49247,7906
12057011708,1400000US12057011708,49252,7900
12057011710,1400000US12057011710,39008,5093
12057011710,1400000US12057011710,42477,6259
12057011710,1400000US12057011710,42313,6223
12057011710,1400000US12057011710,30478,9078
12057011710,1400000US12057011710,46293,6966
12057011710,1400000US12057011710,46020,6926
12057011710,1400000US12057011710,54707,15911
12057011712,1400000US12057011712,32816,6824
12057011712,1400000US12057011712,34461,8139
12057011712,1400000US12057011712,33867,7841
12057011712,1400000US12057011712,24561,12411
12057011712,1400000US12057011712,37534,6242
12057011712,1400000US12057011712,36850,5966
12057011712,1400000US12057011712,26071,15823
12057011712,1400000US12057011712,25590,15431
12057011712,1400000US12057011712,29853,5799
12057011802,1400000US12057011802,16472,1840
12057011802,1400000US12057011802,16503,2134
12057011802,1400000US12057011802,16379,2113
12057011802,1400000US12057011802,15815,2196
12057011802,1400000US12057011802,13686,2942
12057011802,1400000US12057011802,19721,4000
12057011802,1400000US12057011802,19721,4000
12057011802,1400000US12057011802,15401,2404
12057011802,1400000US12057011802,15255,2373
12057011803,1400000US12057011803,19969,2109
12057011803,1400000US12057011803,20633,2601
12057011803,1400000US12057011803,20001,2504
12057011803,1400000US12057011803,14666,2408
12057011803,1400000US12057011803,14501,3165
12057011803,1400000US12057011803,11112,2818
12057011803,1400000US12057011803,27620,4910
12057011803,1400000US12057011803,26115,4911
12057011803,1400000US12057011803,15236,2833
12057011803,1400000US12057011803,15233,2721
12057011804,1400000US12057011804,16620,2081
12057011804,1400000US12057011804,16403,2727
12057011804,1400000US12057011804,16203,2550
12057011804,1400000US12057011804,13998,2648
12057011804,1400000US12057011804,14934,2728
12057011804,1400000US12057011804,18420,6757
12057011804,1400000US12057011804,14523,3188
12057011804,1400000US12057011804,14312,2978
12057011901,1400000US12057011901,20061,3067
12057011901,1400000US12057011901,21155,3429
12057011901,1400000US12057011901,21184,3330
12057011901,1400000US12057011901,15111,4127
12057011901,1400000US12057011901,27932,3603
12057011901,1400000US12057011901,28275,3457
12057011901,1400000US12057011901,15400,4356
12057011901,1400000US12057011901,15053,4229
12057011902,1400000US12057011902,20992,3260
12057011902,1400000US12057011902,20686,3246
12057011902,1400000US12057011902,20319,3002
12057011902,1400000US12057011902,17869,3363
12057011902,1400000US12057011902,15648,3777
12057011902,1400000US12057011902,20944,9272
12057011902,1400000US12057011902,25671,7173
12057011902,1400000US12057011902,25038,6707
12057011902,1400000US12057011902,18135,3733
12057011902,1400000US12057011902,17843,3588
12057011904,1400000US12057011904,18408,3140
12057011905,1400000US12057011905,23216,5567
12057011905,1400000US12057011905,23273,6700
12057011906,1400000US12057011906,19748,3149
12057011906,1400000US12057011906,20353,4205
12057011906,1400000US12057011906,20202,4148
12057011906,1400000US12057011906,17931,5388
12057011906,1400000US12057011906,22212,2907
12057011906,1400000US12057011906,21946,2884
12057011906,1400000US12057011906,19058,6874
12057011906,1400000US12057011906,18978,6825
12057012001,1400000US12057012001,19830,2370
12057012001,1400000US12057012001,22052,3333
12057012001,1400000US12057012001,22052,3333
12057012001,1400000US12057012001,23862,4404
12057012001,1400000US12057012001,23862,4404
12057012002,1400000US12057012002,14030,1691
12057012002,1400000US12057012002,16245,2301
12057012002,1400000US12057012002,15800,2204
12057012002,1400000US12057012002,10883,2702
12057012002,1400000US12057012002,10464,2459
12057012002,1400000US12057012002,12774,3135
12057012002,1400000US12057012002,18832,2847
12057012002,1400000US12057012002,18012,2691
12057012002,1400000US12057012002,10931,2786
12057012002,1400000US12057012002,10446,2553
12057012002,1400000US12057012002,11917,2660
12057012002,1400000US12057012002,12114,2744
12057012103,1400000US12057012103,22556,1991
12057012103,1400000US12057012103,21765,2350
12057012103,1400000US12057012103,21692,2207
12057012103,1400000US12057012103,19344,5189
12057012103,1400000US12057012103,22216,2693
12057012103,1400000US12057012103,22192,2590
12057012104,1400000US12057012104,15838,2231
12057012104,1400000US12057012104,16877,2571
12057012104,1400000US12057012104,16355,2595
12057012104,1400000US12057012104,13282,6130
12057012104,1400000US12057012104,11763,6019
12057012104,1400000US12057012104,10527,3295
12057012104,1400000US12057012104,19407,2810
12057012104,1400000US12057012104,18503,2830
12057012104,1400000US12057012104,14231,6811
12057012104,1400000US12057012104,12492,6602
12057012104,1400000US12057012104,21430,6237
12057012104,1400000US12057012104,19224,7410
12057012106,1400000US12057012106,28731,4495
12057012106,1400000US12057012106,31669,5970
12057012106,1400000US12057012106,31033,5348
12057012106,1400000US12057012106,35464,6760
12057012106,1400000US12057012106,34443,5967
12057012106,1400000US12057012106,31939,10740
12057012107,1400000US12057012107,18883,2230
12057012107,1400000US12057012107,19756,2472
12057012107,1400000US12057012107,19684,2470
12057012107,1400000US12057012107,20858,3403
12057012107,1400000US12057012107,20746,3400
12057012108,1400000US12057012108,21131,3059
12057012108,1400000US12057012108,20361,3591
12057012108,1400000US12057012108,20205,3362
12057012108,1400000US12057012108,20806,2867
12057012108,1400000US12057012108,20246,2736
12057012206,1400000US12057012206,25661,2154
12057012206,1400000US12057012206,26775,2789
12057012206,1400000US12057012206,26861,2711
12057012206,1400000US12057012206,20189,3440
12057012206,1400000US12057012206,28747,3635
12057012206,1400000US12057012206,29000,3507
12057012206,1400000US12057012206,21487,3754
12057012206,1400000US12057012206,21179,3637
12057012207,1400000US12057012207,26169,2334
12057012207,1400000US12057012207,28001,3287
12057012207,1400000US12057012207,27091,3174
12057012207,1400000US12057012207,30151,3548
12057012207,1400000US12057012207,29013,3393
12057012207,1400000US12057012207,31881,7928
12057012207,1400000US12057012207,25167,6427
12057012208,1400000US12057012208,25469,1998
12057012208,1400000US12057012208,26091,2321
12057012208,1400000US12057012208,25423,2320
12057012208,1400000US12057012208,17649,2838
12057012208,1400000US12057012208,29023,2733
12057012208,1400000US12057012208,28193,2698
12057012208,1400000US12057012208,15998,2568
12057012208,1400000US12057012208,16421,2876
12057012208,1400000US12057012208,29472,7614
12057012208,1400000US12057012208,31348,4784
12057012208,1400000US12057012208,21546,5970
12057012209,1400000US12057012209,30868,5042
12057012209,1400000US12057012209,30627,7095
12057012209,1400000US12057012209,30648,6412
12057012209,1400000US12057012209,19537,7351
12057012209,1400000US12057012209,36775,9532
12057012209,1400000US12057012209,36553,9418
12057012209,1400000US12057012209,20174,8211
12057012210,1400000US12057012210,23110,3374
12057012210,1400000US12057012210,22359,3487
12057012210,1400000US12057012210,22464,3465
12057012210,1400000US12057012210,22268,3525
12057012210,1400000US12057012210,22397,3500
12057012211,1400000US12057012211,13506,3360
12057012211,1400000US12057012211,16723,4988
12057012211,1400000US12057012211,16236,4721
12057012211,1400000US12057012211,8003,4042
12057012211,1400000US12057012211,18294,7409
12057012211,1400000US12057012211,17529,6648
12057012212,1400000US12057012212,24503,3958
12057012212,1400000US12057012212,24894,4948
12057012212,1400000US12057012212,24027,4751
12057012212,1400000US12057012212,16511,7290
12057012212,1400000US12057012212,32344,6256
12057012212,1400000US12057012212,31157,6246
12057012213,1400000US12057012213,24657,2836
12057012213,1400000US12057012213,25043,3222
12057012213,1400000US12057012213,25390,3171
12057012213,1400000US12057012213,26853,3837
12057012213,1400000US12057012213,27291,3742
12057012301,1400000US12057012301,25295,3112
12057012301,1400000US12057012301,27208,4215
12057012301,1400000US12057012301,26725,4043
12057012301,1400000US12057012301,18044,3996
12057012301,1400000US12057012301,30000,4881
12057012301,1400000US12057012301,29331,4649
12057012301,1400000US12057012301,29875,5433
12057012303,1400000US12057012303,23525,4314
12057012303,1400000US12057012303,23500,3372
12057012303,1400000US12057012303,24741,4461
12057012303,1400000US12057012303,23721,3270
12057012303,1400000US12057012303,25154,4831
12057012304,1400000US12057012304,24717,7068
12057012304,1400000US12057012304,25988,8741
12057012304,1400000US12057012304,25815,8702
12057012304,1400000US12057012304,16951,3915
12057012304,1400000US12057012304,30783,13263
12057012304,1400000US12057012304,30632,13193
12057012304,1400000US12057012304,16732,4041
12057012304,1400000US12057012304,16586,4020
12057012401,1400000US12057012401,24238,13722
12057012401,1400000US12057012401,25062,14529
12057012401,1400000US12057012401,24676,14169
